rayyan_id,decisao,decisao_final_dc,concorda_dc,ano,titulo,autores,journal,doi,link,motivo,resumo_pt,criterios_violados,explicacao_dc
493927926,include,,,2024,[The possible benefit of artificial intelligence in an organized population-related screening program : Initial results and perspective].,"Morant R, Gräwingholt A, Subelack J, Kuklinski D, Vogel J, Blum M, Eichenberger A, Geissler A","Radiologie (Heidelberg, Germany) - Volume 64, Issue 10, pp. 773-778 - published 2024-10-01",10.1007/s00117-024-01345-6,https://pubmed.ncbi.nlm.nih.gov/39017722/,"O estudo analisa mamografias usando um algoritmo de IA (ProFound AI) e reporta métricas de desempenho, atendendo aos critérios de inclusão.","O estudo avaliou mamografias de 251 casos de câncer de mama intervalo usando o software ProFound AI. Os resultados mostraram que os escores de risco foram significativamente mais altos em comparação ao grupo controle, sugerindo que a IA pode melhorar a qualidade dos programas de rastreamento. O estudo destaca a necessidade de pesquisas prospectivas para validação.",[],
493927943,include,,,2024,ERetinaNet: An Efficient Neural Network Based on RetinaNet for Mammographic Breast Mass Detection.,"Chen L, Zhou Y, Xu S","IEEE journal of biomedical and health informatics - Volume 28, Issue 5, pp. 2866-2878 - published 2024-05-01",10.1109/JBHI.2024.3371229,https://pubmed.ncbi.nlm.nih.gov/38427552/,"O estudo apresenta um algoritmo de Deep Learning (ERetinaNet) aplicado a mamografia para detecção de massas mamárias, reportando métricas de performance como mAP, o que atende aos critérios de inclusão.",O estudo propõe uma nova rede neural chamada ERetinaNet para melhorar a detecção de massas mamárias em mamografias. O algoritmo utiliza uma arquitetura otimizada e técnicas de atenção para aumentar a precisão e a velocidade de inferência. Os resultados mostram uma melhoria significativa na média de precisão em comparação com outras redes de detecção.,[],
493927949,include,,,2024,"AI performance by mammographic density in a retrospective cohort study of 99,489 participants in BreastScreen Norway.","Bergan MB, Larsen M, Moshina N, Bartsch H, Koch HW, Aase HS, Satybaldinov Z, Haldorsen IHS, Lee CI, Hofvind S","European radiology - Volume 34, Issue 10, pp. 6298-6308 - published 2024-10-01",10.1007/s00330-024-10681-z,https://pubmed.ncbi.nlm.nih.gov/38528136/,"O estudo envolve mulheres submetidas a rastreamento de câncer de mama e utiliza um sistema de IA baseado em Deep Learning para análise de mamografias, reportando métricas de desempenho.","O estudo avaliou a capacidade de um sistema de IA em classificar o risco de câncer de mama com base na densidade mamográfica em um programa de rastreamento. Analisando 99.489 exames de 74.941 mulheres, o sistema apresentou uma boa performance na detecção de câncer, especialmente em mamas densas. Os resultados indicam que a combinação da pontuação de risco da IA com a densidade mamográfica pode ajudar a reduzir a carga de trabalho dos radiologistas.",[],
493927952,include,,,2024,Effects of vitamin D supplementation on a deep learning-based mammographic evaluation in SWOG S0812.,"McGuinness JE, Anderson GL, Mutasa S, Hershman DL, Terry MB, Tehranifar P, Lew DL, Yee M, Brown EA, Kairouz SS, Kuwajerwala N, Bevers TB, Doster JE, Zarwan C, Kruper L, Minasian LM, Ford L, Arun B, Neuhouser ML, Goodman GE, Brown PH, Ha R, Crew KD","JNCI cancer spectrum - Volume 8, Issue 4, pp.  - published 2024-07-01",10.1093/jncics/pkae042,https://pubmed.ncbi.nlm.nih.gov/38814817/,"O estudo envolve mulheres em rastreamento de câncer de mama e utiliza um modelo de rede neural convolucional aplicado a mamografias, reportando métricas de desempenho.","O estudo avaliou a eficácia da suplementação de vitamina D em mulheres de alto risco para câncer de mama, utilizando um modelo de rede neural convolucional para analisar mamografias. Os resultados mostraram que não houve diferença estatisticamente significativa nas pontuações de risco entre os grupos de tratamento com vitamina D e placebo ao longo de 12 e 24 meses.",[],
493927965,include,,,2024,Detection of breast cancer in digital breast tomosynthesis with vision transformers.,"Kassis I, Lederman D, Ben-Arie G, Giladi Rosenthal M, Shelef I, Zigel Y","Scientific reports - Volume 14, Issue 1, pp. 22149 - published 2024-09-27",10.1038/s41598-024-72707-2,https://pubmed.ncbi.nlm.nih.gov/39333178/,"O estudo utiliza Deep Learning com vision transformers aplicados a Tomossíntese Digital (DBT) e reporta métricas de performance como AUC, atendendo aos critérios de inclusão.","O estudo propõe um sistema avançado de Detecção Assistida por Computador (CAD) que utiliza transformers de visão para melhorar a eficiência diagnóstica da Tomossíntese Digital (DBT). Com um conjunto de dados de 3.831 exames, o modelo alcançou uma AUC de 0,934, demonstrando um desempenho superior em comparação a outras arquiteturas. Os resultados indicam um avanço significativo na precisão diagnóstica do câncer de mama.",[],
493927975,include,,,2024,Patient Characteristics Impact Performance of AI Algorithm in Interpreting Negative Screening Digital Breast Tomosynthesis Studies.,"Nguyen DL, Ren Y, Jones TM, Thomas SM, Lo JY, Grimm LJ","Radiology - Volume 311, Issue 2, pp. e232286 - published 2024-05-01",10.1148/radiol.232286,https://pubmed.ncbi.nlm.nih.gov/38771177/,"O estudo analisa o desempenho de um algoritmo de IA em mamografias digitais de tomossíntese, considerando características da população e reportando métricas de performance.","Este estudo retrospectivo avaliou como características dos pacientes impactam o desempenho de um algoritmo de IA em exames negativos de tomossíntese digital. Foram analisados 4855 pacientes, e os resultados mostraram que fatores como raça, idade e densidade mamária influenciam as pontuações de risco e caso do algoritmo. O estudo destaca a importância dessas características na interpretação das mamografias.",[],
493927980,include,,,2024,Computer-aided Detection and Diagnosis of Cancer Regions in Mammogram Images Using Resource-Efficient CNN Architecture.,"Thankaraj HV, Thiyagarajan M","Current medical imaging - Volume 20, Issue , pp. e15734056309483 - published 2024-01-01",10.2174/0115734056309483240805111535,https://pubmed.ncbi.nlm.nih.gov/39143872/,"O estudo utiliza uma arquitetura de CNN para classificar imagens de mamografia e reporta métricas de desempenho, atendendo aos critérios de inclusão.","O estudo propõe um sistema de classificação de mamografias utilizando uma arquitetura de CNN eficiente em recursos, classificando imagens em saudáveis, benignas e cancerígenas. Os resultados mostram altas taxas de sensibilidade e especificidade em diferentes conjuntos de dados, superando métodos anteriores.",[],
493927984,include,,,2024,The efficacy of artificial intelligence (AI) in detecting interval cancers in the national screening program of a middle-income country.,"Çelik L, Aribal E","Clinical radiology - Volume 79, Issue 7, pp. e885-e891 - published 2024-07-01",10.1016/j.crad.2024.03.012,https://pubmed.ncbi.nlm.nih.gov/38649312/,"O estudo investiga o uso de um algoritmo de IA para detectar cânceres de intervalo em mamografias, reportando métricas de desempenho como sensibilidade, especificidade e AUC.","O estudo avaliou a eficácia de um algoritmo de IA na detecção de cânceres de intervalo em um programa nacional de rastreamento. Foram analisadas 2.129.486 mamografias, com resultados mostrando uma sensibilidade de 53,7% e AUC de 0,93 para detecção de sinais maiores. O estudo destaca o potencial da IA em reduzir erros humanos e cânceres não detectados.",[],
493927985,include,,,2024,Lesion attention guided neural network for contrast-enhanced mammography-based biomarker status prediction in breast cancer.,"Qian N, Jiang W, Wu X, Zhang N, Yu H, Guo Y","Computer methods and programs in biomedicine - Volume 250, Issue , pp. 108194 - published 2024-06-01",10.1016/j.cmpb.2024.108194,https://pubmed.ncbi.nlm.nih.gov/38678959/,"O estudo utiliza mamografia contrastada (CEM) e um modelo de rede neural para prever o status de biomarcadores em câncer de mama, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo desenvolve uma rede neural guiada por atenção a lesões para extrair características de imagens de mamografia contrastada (CEM) e prever o status de biomarcadores em câncer de mama. Utilizando um conjunto de dados de 1203 pacientes, o método alcançou AUC de 0,71 para Ki-67 e 0,73 para HER2, demonstrando a eficácia da CEM na previsão não invasiva de biomarcadores.",[],
493928009,include,,,2024,Comparison of AI-integrated pathways with human-AI interaction in population mammographic screening for breast cancer.,"Frazer HML, Peña-Solorzano CA, Kwok CF, Elliott MS, Chen Y, Wang C, Lippey JF, Hopper JL, Brotchie P, Carneiro G, McCarthy DJ","Nature communications - Volume 15, Issue 1, pp. 7525 - published 2024-08-30",10.1038/s41467-024-51725-8,https://pubmed.ncbi.nlm.nih.gov/39214982/,"O estudo utiliza IA em mamografias e reporta métricas de performance, como sensibilidade e especificidade, além de ser recente e relevante para a detecção de câncer de mama.","O estudo compara leitores de mamografia baseados em IA com radiologistas individuais, utilizando um grande conjunto de dados retrospectivo. Os resultados mostram que a integração de IA melhora a sensibilidade e a especificidade, além de reduzir a carga de trabalho dos radiologistas. O estudo discute a colaboração humano-IA e suas implicações na triagem de câncer de mama.",[],
493928050,include,,,2024,An optimized model based on adaptive convolutional neural network and grey wolf algorithm for breast cancer diagnosis.,"Alnowaiser K, Saber A, Hassan E, Awad WA","PloS one - Volume 19, Issue 8, pp. e0304868 - published 2024-01-01",10.1371/journal.pone.0304868,https://pubmed.ncbi.nlm.nih.gov/39159151/,"O estudo utiliza algoritmos de Deep Learning aplicados a mamografias e reporta métricas de performance relevantes, como acurácia e AUC.","O estudo apresenta um modelo otimizado baseado em redes neurais convolucionais adaptativas para o diagnóstico de câncer de mama. Utilizando conjuntos de dados de mamografia, como MIAS e INbreast, o modelo alcançou altas taxas de acurácia, sensibilidade e especificidade. Os resultados indicam que o modelo VGG16 é eficaz na classificação de câncer de mama.",[],
493959884,include,,,2024,Artificial intelligence-based computer-aided diagnosis for breast cancer detection on digital mammography in Hong Kong.,"Yu, S M, Young, C Y M, Chan, Y H, Chan, Y S, Tsoi, C, Choi, M N Y, Chan, T H, Leung, J, Chu, W C W, Hung, E H Y, Chau, H H L","Hong Kong Med J - Volume 30, Issue 6, pp. 468-477 - published 2024-12-01",10.12809/hkmj2310920,https://dx.doi.org/10.12809/hkmj2310920,"O estudo utiliza um algoritmo de IA baseado em mamografia digital para detecção de câncer de mama, reportando métricas de sensibilidade e especificidade.","O estudo avaliou um programa de diagnóstico assistido por IA em clínicas sintomáticas em Hong Kong, utilizando imagens de mamografia digital. Foram analisados 414 cânceres de mama, com sensibilidade de 91,5% e especificidade de 96,3%. Os resultados indicam que a IA-CAD pode ser uma ferramenta valiosa para a detecção de câncer de mama.",[],
493959889,include,,,2024,A Multi-label Artificial Intelligence Approach for Improving Breast Cancer Detection With Mammographic Image Analysis.,"Park, Jun Hyeong, Lim, June Hyuck, Kim, Seonhwa, Heo, Jaesung","In Vivo - Volume 38, Issue 6, pp. 2864-2872 - published 2024-10-01",10.21873/invivo.13767,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11535944,"O estudo utiliza um modelo de deep learning para análise de imagens de mamografia, reportando métricas de desempenho e focando na detecção de câncer de mama.","Este estudo desenvolveu um modelo de inteligência artificial baseado em deep learning para prever a malignidade de lesões mamográficas e reduzir biópsias desnecessárias. Utilizando um conjunto de dados curado, o modelo demonstrou desempenho superior ao considerar atributos de forma e margem das lesões. Os resultados indicam uma melhoria na acurácia diagnóstica, especialmente em casos desafiadores.",[],
493959893,include,,,2024,AI-integrated Screening to Replace Double Reading of Mammograms: A Population-wide Accuracy and Feasibility Study.,"Elhakim, Mohammad T, Stougaard, Sarah W, Graumann, Ole, Nielsen, Mads, Gerke, Oke, Larsen, Lisbet B, Rasmussen, Benjamin S B","Radiol Artif Intell - Volume 6, Issue 6, pp. e230529-e230529 - published 2024-09-01",10.1148/ryai.230529,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11605135,"O estudo envolve mulheres submetidas a rastreamento de câncer de mama, utiliza um sistema de IA baseado em Deep Learning e reporta métricas de desempenho.","Este estudo avaliou a eficácia de um sistema de IA integrado em mamografias, comparando cenários de leitura com e sem a IA. Os resultados mostraram que a substituição de leitores humanos por IA pode ser viável, com variações nas métricas de acurácia dependendo do cenário de aplicação. O estudo sugere que a implementação da IA pode reduzir a carga de trabalho sem comprometer a detecção do câncer de mama.",[],
493959894,include,,,2024,AI-based strategies in breast mass &#8804; 2 cm classification with mammography and tomosynthesis.,"Shao, Zhenzhen, Cai, Yuxin, Hao, Yujuan, Hu, Congyi, Yu, Ziling, Shen, Yue, Gao, Fei, Zhang, Fandong, Ma, Wenjuan, Zhou, Qian, Chen, Jingjing, Lu, Hong","Breast - Volume 78, Issue 0, pp. 103805-103805 - published 2024-09-01",10.1016/j.breast.2024.103805,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11462177,"O estudo avalia o desempenho de algoritmos de Deep Learning aplicados a mamografia digital e tomossíntese para classificação de massas mamárias, reportando métricas de performance como AUC.","O estudo avaliou o desempenho diagnóstico da mamografia digital e da tomossíntese digital, combinadas com estratégias baseadas em IA, para classificação de massas mamárias menores que 2 cm. Utilizando dados de 483 pacientes, os modelos de Deep Learning mostraram AUCs superiores em comparação com os modelos de radiômica. Os resultados indicam que a combinação de DM e DBT com IA pode melhorar a detecção de câncer de mama.",[],
493959903,include,,,2024,Screening Outcomes of Mammography with AI in Dense Breasts: A Comparative Study with Supplemental Screening US.,"Ha, Su Min, Jang, Myoung-Jin, Youn, Inyoung, Yoen, Heera, Ji, Hye, Lee, Su Hyun, Yi, Ann, Chang, Jung Min","Radiology - Volume 312, Issue 1, pp. e233391-e233391 - published 2024-07-01",10.1148/radiol.233391,https://dx.doi.org/10.1148/radiol.233391,"O estudo compara a mamografia com e sem o uso de IA, reportando métricas de performance como sensibilidade e especificidade, além de envolver mulheres com mamas densas.","O estudo avaliou a performance da mamografia com IA em comparação à mamografia sozinha e à mamografia com ultrassom em mulheres com mamas densas. Os resultados mostraram que a mamografia com IA teve maior especificidade e menor taxa de interpretação anormal em comparação à mamografia sozinha. No entanto, a combinação de mamografia e ultrassom detectou mais cânceres em estágios iniciais.",[],
493959908,include,,,2024,AI-enhanced Mammography With Digital Breast Tomosynthesis for Breast Cancer Detection: Clinical Value and Comparison With Human Performance.,"Resch, Daphne, Lo Gullo, Roberto, Teuwen, Jonas, Semturs, Friedrich, Hummel, Johann, Resch, Alexandra, Pinker, Katja","Radiol Imaging Cancer - Volume 6, Issue 4, pp. e230149-e230149 - published 2024-07-01",10.1148/rycan.230149,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11287230,"O estudo compara sistemas de IA baseados em Deep Learning aplicados à mamografia com tomossíntese digital, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo avaliou dois sistemas de IA baseados em Deep Learning para detecção de câncer de mama em mamografias com tomossíntese digital. Foram incluídas 419 pacientes, e os resultados mostraram AUCs de 0.86 e 0.93 para os sistemas de IA, comparados a 0.98 para a leitura humana. Ambos os sistemas demonstraram alta sensibilidade e especificidade.",[],
493959915,include,,,2024,Artificial Intelligence for Breast Cancer Risk Assessment.,"Lowry, Kathryn P, Zuiderveld, Case C","Radiol Clin North Am - Volume 62, Issue 4, pp. 619-625 - published 2024-05-01",10.1016/j.rcl.2024.02.004,https://dx.doi.org/10.1016/j.rcl.2024.02.004,"O artigo discute modelos de risco de câncer de mama baseados em mamografia e IA, mencionando métricas de desempenho em comparação com modelos tradicionais.","O estudo aborda modelos de predição de risco de câncer de mama utilizando IA e deep learning, destacando que esses modelos baseados em mamografia podem ter desempenho superior aos modelos tradicionais. Além disso, menciona a importância de uma performance equitativa entre diferentes grupos étnicos.",[],
493959917,include,,,2024,Protocol for evaluating the fitness for purpose of an artificial intelligence product for radiology reporting in the BreastScreen New South Wales breast cancer screening programme.,"Warner-Smith, Matthew, Ren, Kan, Mistry, Chirag, Walton, Richard, Roder, David, Bhola, Nalini, McGill, Sarah, O'Brien, Tracey A","BMJ Open - Volume 14, Issue 5, pp. e082350-e082350 - published 2024-05-01",10.1136/bmjopen-2023-082350,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11138303,"O estudo envolve mulheres em um programa de rastreamento de câncer de mama e utiliza um algoritmo de Deep Learning para interpretar mamografias, comparando a acurácia com radiologistas.","Este estudo avalia a eficácia de um produto de inteligência artificial, Lunit Insight MMG, na interpretação de mamografias em um grande programa de rastreamento de câncer de mama na Austrália. A pesquisa compara a precisão da leitura do AI com a de radiologistas, utilizando um grande conjunto de dados de mamografias digitais. Os resultados ajudarão a determinar a viabilidade da introdução dessa tecnologia no programa de rastreamento sem comprometer as taxas de detecção de câncer.",[],
493959922,include,,,2024,AI for interpreting screening mammograms: implications for missed cancer in double reading practices and challenging-to-locate lesions.,"Jiang, Zhengqiang, Gandomkar, Ziba, Trieu, Phuong Dung Yun, Taba, Seyedamir Tavakoli, Barron, Melissa L, Lewis, Sarah J","Sci Rep - Volume 14, Issue 1, pp. 11893-11893 - published 2024-05-01",10.1038/s41598-024-62324-4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11126609,"O estudo investiga o uso de modelos de IA para detectar cânceres de mama perdidos em um programa de rastreamento com leitura dupla, reportando métricas de desempenho relevantes.","O estudo avalia a eficácia de dois modelos de IA na detecção de cânceres de mama perdidos em um programa de rastreamento com leitura dupla. Os modelos GMIC e GLAM apresentaram sensibilidades de 82,98% e 79,79%, respectivamente, para cânceres perdidos. Os resultados sugerem que a adição de IA pode ajudar a identificar cânceres que foram inicialmente não detectados pelos radiologistas.",[],
493959928,include,,,2024,Performance of an Artificial Intelligence System for Breast Cancer Detection on Screening Mammograms from BreastScreen Norway.,"Larsen, Marthe, Olstad, Camilla F, Lee, Christoph I, Hovda, Tone, Hoff, Solveig R, Martiniussen, Marit A, Mikalsen, Karl Øyvind, Lund-Hanssen, Håkon, Solli, Helene S, Silberhorn, Marko, Sulheim, Åse Ø, Auensen, Steinar, Nygård, Jan F, Hofvind, Solveig","Radiol Artif Intell - Volume 6, Issue 3, pp. e230375-e230375 - published 2024-04-01",10.1148/ryai.230375,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11140504,"O estudo envolve mulheres submetidas a mamografias digitais e utiliza um sistema de IA baseado em Deep Learning, reportando métricas de performance como AUC.","O estudo avaliou a performance de um sistema de IA para detecção de câncer de mama em mamografias digitais, utilizando um grande conjunto de dados de 661.695 exames. O sistema apresentou uma AUC de 0,93 para cânceres detectados em triagem e 0,97 para cânceres detectados em mamografias. Os resultados indicam um potencial para reduzir a carga de trabalho dos radiologistas.",[],
493959933,include,,,2024,Screening mammography performance according to breast density: a comparison between radiologists versus standalone intelligence detection.,"Kwon, Mi-Ri, Chang, Yoosoo, Ham, Soo-Youn, Cho, Yoosun, Kim, Eun Young, Kang, Jeonggyu, Park, Eun Kyung, Kim, Ki Hwan, Kim, Minjeong, Kim, Tae Soo, Lee, Hyeonsoo, Kwon, Ria, Lim, Ga-Young, Choi, Hye Rin, Choi, JunHyeok, Kook, Shin Ho, Ryu, Seungho","Breast Cancer Res - Volume 26, Issue 1, pp. 68-68 - published 2024-04-01",10.1186/s13058-024-01821-w,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11036604,"O estudo compara o desempenho de algoritmos de Deep Learning em mamografias digitais com o de radiologistas, reportando métricas de performance relevantes como AUC, sensibilidade e especificidade.","O estudo avaliou o desempenho de algoritmos de inteligência artificial na detecção de câncer de mama em mamografias digitais, comparando com radiologistas em uma coorte de 89.855 mulheres. Os resultados mostraram que, embora a sensibilidade da IA fosse ligeiramente inferior, ela superou os radiologistas em especificidade, taxa de recall e AUC, especialmente em mamas densas.",[],
493959936,include,,,2024,"Use of an AI Score Combining Cancer Signs, Masking, and Risk to Select Patients for Supplemental Breast Cancer Screening.","Liu, Yue, Sorkhei, Moein, Dembrower, Karin, Azizpour, Hossein, Strand, Fredrik, Smith, Kevin","Radiology - Volume 311, Issue 1, pp. e232535-e232535 - published 2024-04-01",10.1148/radiol.232535,https://dx.doi.org/10.1148/radiol.232535,"O estudo utiliza um modelo de IA (AISmartDensity) para análise de mamografias e reporta métricas de performance (AUC, PPV) na detecção de câncer, atendendo aos critérios de inclusão.","O estudo avaliou o desempenho do AISmartDensity, um modelo de IA, em comparação com modelos tradicionais de densidade mamográfica para identificar pacientes que necessitam de imagem suplementar após mamografias negativas. O AISmartDensity apresentou uma AUC de 0.72 e uma taxa de predição positiva (PPV) de 2.91%, superando os modelos tradicionais. O estudo incluiu 65.325 exames, com resultados significativos na detecção de câncer de mama.",[],
493959940,include,,,2024,Positive Predictive Values of Abnormality Scores From a Commercial Artificial Intelligence-Based Computer-Aided Diagnosis for Mammography.,"Lee, Si Eun, Hong, Hanpyo, Kim, Eun-Kyung","Korean J Radiol - Volume 25, Issue 4, pp. 343-350 - published 2024-03-01",10.3348/kjr.2023.0907,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10973732,"O estudo investiga o uso de um sistema de IA baseado em Deep Learning para mamografia, reportando métricas de performance como valores preditivos positivos (PPVs).","O estudo avaliou os valores preditivos positivos (PPVs) de escores de anormalidade gerados por um sistema de diagnóstico assistido por IA em mamografias. Foram analisadas 656 mamas de 599 mulheres, mostrando que os PPVs aumentaram com escores de anormalidade mais altos. Os resultados indicam que os PPVs estão dentro da faixa aceitável para mamografias de rastreamento.",[],
493959942,include,,,2024,Validation of artificial intelligence contrast mammography in diagnosis of breast cancer: Relationship to histopathological results.,"Helal, Maha, Khaled, Rana, Alfarghaly, Omar, Mokhtar, Omnia, Elkorany, Abeer, Fahmy, Aly, El Kassas, Hebatalla","Eur J Radiol - Volume 173, Issue 0, pp. 111392-111392 - published 2024-03-01",10.1016/j.ejrad.2024.111392,https://dx.doi.org/10.1016/j.ejrad.2024.111392,"O estudo utiliza Deep Learning em mamografia com contraste (CEM) para detecção de câncer de mama, reportando métricas de performance relevantes como AUC, sensibilidade e especificidade.","O estudo desenvolveu e testou um modelo de Deep Learning para classificar imagens de mamografia com contraste (CEM) em um conjunto de 326 mulheres. Os resultados mostraram uma AUC de 0.936, sensibilidade de 75% e especificidade de 96.3%, indicando alta precisão na detecção de câncer de mama. O estudo sugere a necessidade de mais pesquisas e validações externas.",[],
493959946,include,,,2024,How do AI markings on screening mammograms correspond to cancer location? An informed review of 270 breast cancer cases in BreastScreen Norway.,"Koch, Henrik Wethe, Larsen, Marthe, Bartsch, Hauke, Martiniussen, Marit Almenning, Styr, Bodil Margrethe, Fagerheim, Siri, Haldorsen, Ingfrid Helene Salvesen, Hofvind, Solveig","Eur Radiol - Volume 34, Issue 9, pp. 6158-6167 - published 2024-02-01",10.1007/s00330-024-10662-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11364568,"O estudo envolve mulheres submetidas a rastreamento de câncer de mama e utiliza um sistema de IA para análise de mamografias, reportando métricas de desempenho.","O estudo comparou a localização das marcações de IA em mamografias de rastreamento com a localização do câncer em mamografias diagnósticas. Utilizando um sistema de IA, 93% dos cânceres detectados em rastreamento e 40% dos cânceres intervalares foram identificados com alta pontuação de risco. O estudo sugere que a IA pode ajudar a reduzir o número de cânceres intervalares.",[],
493959947,include,,,2024,Are better AI algorithms for breast cancer detection also better at predicting risk? A paired case-control study.,"Santeramo, Ruggiero, Damiani, Celeste, Wei, Jiefei, Montana, Giovanni, Brentnall, Adam R","Breast Cancer Res - Volume 26, Issue 1, pp. 25-25 - published 2024-02-01",10.1186/s13058-024-01775-z,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10848404,"O estudo utiliza mamografias digitais e algoritmos de Deep Learning para avaliação de risco e detecção de câncer de mama, reportando métricas de performance como AUC.","O estudo avaliou a correlação entre algoritmos de IA para detecção de câncer de mama e avaliação de risco usando mamografias digitais. Foram analisadas 3386 mulheres, com resultados mostrando que o algoritmo Mirai teve o melhor desempenho em ambas as avaliações. As métricas de AUC variaram de 0.59 a 0.89, indicando a eficácia dos algoritmos.",[],
493959949,include,,,2024,Impact of a Categorical AI System for Digital Breast Tomosynthesis on Breast Cancer Interpretation by Both General Radiologists and Breast Imaging Specialists.,"Kim, Jiye G, Haslam, Bryan, Diab, Abdul Rahman, Sakhare, Ashwin, Grisot, Giorgia, Lee, Hyunkwang, Holt, Jacqueline, Lee, Christoph I, Lotter, William, Sorensen, A Gregory","Radiol Artif Intell - Volume 6, Issue 2, pp. e230137-e230137 - published 2024-02-01",10.1148/ryai.230137,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10982824,"O estudo avalia o impacto de um sistema de IA baseado em Deep Learning na interpretação de mamografias de tomossíntese digital, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo avaliou como um sistema de IA categórico melhora a interpretação de mamografias de tomossíntese digital por radiologistas gerais e especialistas. Os resultados mostraram um aumento na AUC de 0.87 para 0.93, indicando uma melhoria significativa na performance de interpretação com o auxílio da IA. O estudo incluiu 240 mamografias e analisou diferentes características do câncer e subgrupos de pacientes.",[],
493959953,include,,,2024,Transfer learning for the generalization of artificial intelligence in breast cancer detection: a case-control study.,"Africano, Gerson, Arponen, Otso, Rinta-Kiikka, Irina, Pertuz, Said","Acta Radiol - Volume 65, Issue 4, pp. 334-340 - published 2024-01-01",10.1177/02841851231218960,https://dx.doi.org/10.1177/02841851231218960,"O estudo envolve mulheres diagnosticadas com câncer de mama e utiliza um sistema de IA baseado em Deep Learning, reportando métricas de performance (AUC).","O estudo avaliou o impacto do aprendizado por transferência na detecção de câncer de mama em uma população não considerada no desenvolvimento do sistema de IA. Foram analisadas 191 mulheres com câncer e 191 controles saudáveis, utilizando um sistema de IA de última geração. Os resultados mostraram AUCs variando de 0,56 a 0,88, sem diferença estatística significativa entre os sistemas base e retrainados.",[],
493959955,include,,,2024,Population-wide evaluation of artificial intelligence and radiologist assessment of screening mammograms.,"Kühl, Johanne, Elhakim, Mohammad Talal, Stougaard, Sarah Wordenskjold, Rasmussen, Benjamin Schnack Brandt, Nielsen, Mads, Gerke, Oke, Larsen, Lisbet Brønsro, Graumann, Ole","Eur Radiol - Volume 34, Issue 6, pp. 3935-3946 - published 2024-01-01",10.1007/s00330-023-10423-7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166831,"O estudo avalia um sistema de IA para detecção de câncer de mama em mamografias, comparando seu desempenho com radiologistas, e reporta métricas de acurácia relevantes.","O estudo validou um sistema de IA para detecção de câncer de mama em uma população de rastreamento, comparando-o com radiologistas em leituras duplas. Foram analisadas 249.402 mamografias, com resultados mostrando que a IA teve precisão comparável aos radiologistas, mas detectou diferentes composições de câncer. A implementação da IA pode aumentar a detecção de cânceres não identificados por radiologistas.",[],
493959961,include,,,2024,"Screening in Patients With Dense Breasts: Comparison of Mammography, Artificial Intelligence, and Supplementary Ultrasound.","Lee, Si Eun, Yoon, Jung Hyun, Son, Nak-Hoon, Han, Kyunghwa, Moon, Hee Jung","AJR Am J Roentgenol - Volume 222, Issue 1, pp. e2329655-e2329655 - published 2024-01-01",10.2214/AJR.23.29655,https://dx.doi.org/10.2214/AJR.23.29655,"O estudo envolve mulheres com mamas densas e compara a mamografia com IA, apresentando métricas de desempenho relevantes.","O estudo compara a mamografia, inteligência artificial (IA) e ultrassom em mulheres com mamas densas. Foram analisadas 1325 mulheres, e os resultados mostraram que a mamografia com IA não apresentou benefícios significativos em comparação com a mamografia com ultrassom. As métricas de desempenho, como sensibilidade e especificidade, foram reportadas.",[],
493959967,include,,,2024,Capacidad diagnóstica de algoritmo basado en la inteligencia artificial en la detección de patologías malignas mediante análisis de Mamografías,"Ureta, N, González, M, Barra, S, Mosquea, M, Villarroel, S, Hidalgo, P, Cortés, J P, Sarabia, L","J. health med. sci. (Print) - Volume 10, Issue 4, pp. 17-23 - published 2024-01-01",,https://revistas.uta.cl/pdf/3218/03-ureta%20rev.10.4.pdf,"O estudo utiliza um algoritmo de Deep Learning (rede neural convolucional) aplicado a mamografias digitais para detectar patologias malignas, reportando resultados de desempenho.","O estudo avaliou a capacidade diagnóstica de um algoritmo de inteligência artificial na detecção de câncer de mama através da análise de mamografias digitais. Utilizando uma rede neural convolucional, foram analisadas 100 imagens, resultando em 12 diagnósticos de malignidade. Os resultados indicam que a IA é eficaz como ferramenta de apoio ao diagnóstico, melhorando a precisão e otimizando o fluxo de trabalho.",[],
