ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2022,A novel multi-view deep learning approach for BI-RADS and density assessment of mammograms.,"Nguyen HTX, Tran SB, Nguyen DB, Pham HH, Nguyen HQ",https://pubmed.ncbi.nlm.nih.gov/36085843/,"O estudo utiliza algoritmos de Deep Learning aplicados a mamografias para avaliação de BI-RADS e densidade, reportando métricas de performance como F1-score.","O estudo propõe uma nova abordagem de deep learning multi-view para avaliação de BI-RADS e densidade em mamografias. Utilizando redes neurais convolucionais para extração de características, os resultados mostram melhorias significativas na classificação em comparação com abordagens de visualização única. As métricas de desempenho foram reportadas em dois conjuntos de dados, destacando a eficácia da abordagem.",,
2022,Deep learning analysis of contrast-enhanced spectral mammography to determine histoprognostic factors of malignant breast tumours.,"Dominique C, Callonnec F, Berghian A, Defta D, Vera P, Modzelewski R, Decazes P",https://pubmed.ncbi.nlm.nih.gov/35094119/,"O estudo utiliza deep learning em mamografia espectral com contraste (CESM) para caracterizar cânceres de mama, reportando métricas de performance como AUC, o que atende aos critérios de inclusão.","O estudo avaliou um modelo de deep learning para caracterizar cânceres de mama em mamografia espectral com contraste (CESM). Foram analisadas 447 amostras de câncer invasivo, com AUCs variando de 0.83 a 0.91 para diferentes análises. Os resultados sugerem que o modelo pode ajudar na determinação de marcadores histoprognósticos, como o status dos receptores hormonais.",,
2022,Deep Learning Based Capsule Neural Network Model for Breast Cancer Diagnosis Using Mammogram Images.,"Kavitha T, Mathai PP, Karthikeyan C, Ashok M, Kohar R, Avanija J, Neelakandan S",https://pubmed.ncbi.nlm.nih.gov/34338956/,"O estudo utiliza Deep Learning em mamografias digitais para diagnóstico de câncer de mama, reportando métricas de performance relevantes.","O artigo apresenta um modelo de diagnóstico de câncer de mama baseado em uma rede neural de cápsulas (CapsNet) aplicada a mamografias digitais. O modelo, que inclui técnicas de segmentação e filtragem, demonstrou uma acurácia de 98,50% e 97,55% em dois conjuntos de dados de referência. Os resultados indicam um desempenho superior na detecção de câncer de mama.",,
2022,Domain generalization in deep learning based mass detection in mammography: A large-scale multi-center study.,"Garrucho L, Kushibar K, Jouide S, Diaz O, Igual L, Lekadir K",https://pubmed.ncbi.nlm.nih.gov/36207090/,"O estudo investiga a detecção de massas em mamografias digitais usando métodos de deep learning, comparando o desempenho de diferentes modelos e reportando métricas de performance, o que atende aos critérios de inclusão.","O estudo explora a generalização de domínio em métodos de deep learning para detecção de massas em mamografia digital. Foram comparados oito métodos de detecção, incluindo modelos baseados em Transformer, e os resultados mostraram melhor generalização em quatro dos cinco domínios testados. A pesquisa fornece insights importantes para futuras investigações na detecção de câncer de mama.",,
2022,Multi-Task Fusion for Improving Mammography Screening Data Classification.,"Wimmer M, Sluiter G, Major D, Lenis D, Berg A, Neubauer T, Buhler K",https://pubmed.ncbi.nlm.nih.gov/34788218/,"O estudo utiliza deep learning para classificar dados de mamografia e reporta métricas de performance, como AUC, atendendo aos critérios de inclusão.","O estudo propõe uma abordagem de fusão de múltiplas tarefas para melhorar a classificação de dados de mamografia. Utilizando um modelo de deep learning, os autores reportam uma AUC de 0.962 para a presença de lesões e 0.791 para lesões malignas. A abordagem visa apoiar o fluxo de trabalho dos radiologistas com previsões em nível de paciente.",,
2022,Deep Learning Capabilities for the Categorization of Microcalcification.,"Kumar Singh K, Kumar S, Antonakakis M, Moirogiorgou K, Deep A, Kashyap KL, Bajpai MK, Zervakis M",https://pubmed.ncbi.nlm.nih.gov/35206347/,"O estudo utiliza Deep Learning com CNNs para classificar microcalcificações em mamografias, reportando métricas de performance como sensibilidade, especificidade e AUC.","O estudo propõe um pipeline automático para a detecção e classificação de microcalcificações em mamografias utilizando redes neurais convolucionais (CNNs). Os resultados foram avaliados em termos de sensibilidade, especificidade, acurácia e AUC, mostrando desempenho superior em comparação com abordagens anteriores.",,
2022,Detection and Weak Segmentation of Masses in Gray-Scale Breast Mammogram Images Using Deep Learning.,"Kim YJ, Kim KG",https://pubmed.ncbi.nlm.nih.gov/35040607/,"O estudo utiliza uma arquitetura de CNN para detectar massas em mamografias digitais, reportando métricas de desempenho como AUC, o que atende aos critérios de inclusão.","O estudo propõe uma metodologia de deep learning para diferenciar lesões mamárias em imagens de mamografia em escala de cinza. Utilizando uma arquitetura baseada em CNN, o modelo foi treinado em um conjunto de dados de 150 casos de massas malignas, alcançando uma AUC de 0,897. Os resultados sugerem que a abordagem pode ser utilizada como uma ferramenta de detecção e segmentação de massas.",,
2022,A Hybrid Deep Transfer Learning of CNN-Based LR-PCA for Breast Lesion Diagnosis via Medical Breast Mammograms.,"Samee NA, Alhussan AA, Ghoneim VF, Atteia G, Alkanhel R, Al-Antari MA, Kadah YM",https://pubmed.ncbi.nlm.nih.gov/35808433/,"O estudo utiliza Deep Learning para diagnóstico de lesões mamárias em mamografias, reportando métricas de performance relevantes.","O estudo apresenta um sistema de diagnóstico auxiliado por computador (CAD) para classificação de lesões mamárias em mamografias, utilizando uma técnica híbrida de aprendizado profundo e transferência. O sistema foi testado em dois conjuntos de dados públicos, alcançando acurácias de 98,60% e 98,80%. Os resultados indicam que o sistema é útil e confiável para o diagnóstico de câncer de mama.",,
2022,Bilateral Analysis Boosts the Performance of Mammography-based Deep Learning Models in Breast Cancer Risk Prediction.,"Mohamed A, Fakhry S, Basha T",https://pubmed.ncbi.nlm.nih.gov/36086431/,"O estudo utiliza um modelo de Deep Learning (Siamese neural network) aplicado a mamografias para prever o risco de câncer de mama, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo investiga como a análise bilateral de mamografias pode melhorar a previsão de risco de câncer de mama. Utilizando uma rede neural Siamese, os autores compararam a performance desse modelo com um modelo CNN tradicional, obtendo AUCs de 0.75 e 0.70, respectivamente. A fusão dos modelos aumentou a AUC para 0.78, sugerindo que a análise bilateral é eficaz na discriminação de risco.",,
2022,Breast lesions classifications of mammographic images using a deep convolutional neural network-based approach.,"Mahmood T, Li J, Pei Y, Akhtar F, Rehman MU, Wasti SH",https://pubmed.ncbi.nlm.nih.gov/35085352/,"O estudo utiliza uma rede neural convolucional profunda para classificar lesões em mamografias, reportando métricas de performance como acurácia, sensibilidade e AUC.","O estudo propõe uma abordagem baseada em rede neural convolucional profunda para a classificação de lesões em mamografias, utilizando 902 imagens de mamografia. Os resultados mostraram uma acurácia de 0,97, sensibilidade de 0,99 e AUC de 0,99, indicando um desempenho promissor na detecção de malignidades.",,
2022,Improving Performance of Breast Lesion Classification Using a ResNet50 Model Optimized with a Novel Attention Mechanism.,"Islam W, Jones M, Faiz R, Sadeghipour N, Qiu Y, Zheng B",https://pubmed.ncbi.nlm.nih.gov/36287799/,"O estudo utiliza um modelo de Deep Learning (ResNet50) aplicado a mamografias para classificar lesões mamárias, reportando métricas de performance (AUC).","Este estudo visa otimizar um modelo de aprendizado profundo ResNet50 com um novo mecanismo de atenção para melhorar a classificação de lesões mamárias em mamografias. Utilizando um grande conjunto de dados de 4280 mamografias, o modelo otimizado alcançou uma AUC de 0.866, superando o modelo padrão. Os resultados indicam que a adição de mecanismos de atenção pode melhorar significativamente o desempenho dos modelos de aprendizado profundo.",,
2022,The added value of an artificial intelligence system in assisting radiologists on indeterminate BI-RADS 0 mammograms.,"Yi C, Tang Y, Ouyang R, Zhang Y, Cao Z, Yang Z, Wu S, Han M, Xiao J, Chang P, Ma J",https://pubmed.ncbi.nlm.nih.gov/34528107/,"O estudo investiga o uso de um sistema de IA para auxiliar radiologistas na avaliação de mamografias BI-RADS 0, reportando métricas de desempenho e resultados relevantes.","O estudo avaliou o valor de um sistema de inteligência artificial na assistência a radiologistas para melhorar a precisão na avaliação de mamografias com classificação BI-RADS 0. Foram analisados 34.654 estudos de mamografia digital, e o sistema de IA ajudou a reduzir seguimentos desnecessários e a taxa de biópsias benignas, sem perder tumores altamente malignos. A confiabilidade entre avaliadores também melhorou com a introdução da IA.",,
2022,YOLO-LOGO: A transformer-based YOLO segmentation model for breast mass detection and segmentation in digital mammograms.,"Su Y, Liu Q, Xie W, Hu P",https://pubmed.ncbi.nlm.nih.gov/35636358/,"O estudo utiliza um modelo de deep learning para detecção e segmentação de massas em mamografias digitais, reportando métricas de performance relevantes.","O estudo desenvolve um modelo de deep learning chamado YOLO-LOGO para detecção e segmentação de massas em mamografias digitais. O modelo foi testado em dois conjuntos de dados independentes, alcançando uma taxa de verdadeiro positivo de 95,7% e uma precisão média de 65,0% para detecção. Os resultados indicam uma melhoria significativa na eficiência e precisão do diagnóstico assistido por computador para câncer de mama.",,
2022,Mammogram classification based on a novel convolutional neural network with efficient channel attention.,"Lou Q, Li Y, Qian Y, Lu F, Ma J",https://pubmed.ncbi.nlm.nih.gov/36195044/,"O estudo utiliza uma rede neural convolucional para classificar mamografias e reporta métricas de desempenho como AUC, precisão e recall, atendendo aos critérios de inclusão.","O estudo propõe um método de classificação de mamografias baseado em uma rede neural convolucional com atenção de canal eficiente. O método alcançou um AUC de 0,960 e uma precisão de 0,883, melhorando em comparação com o modelo anterior. Os resultados demonstram um desempenho satisfatório na detecção de lesões em mamografias.",,
2022,Act Like a Radiologist: Towards Reliable Multi-View Correspondence Reasoning for Mammogram Mass Detection.,"Liu Y, Zhang F, Chen C, Wang S, Wang Y, Yu Y",https://pubmed.ncbi.nlm.nih.gov/34061740/,"O estudo utiliza um modelo de Deep Learning (AGN) para detecção de massas em mamografias, reportando resultados de desempenho que superam o estado da arte.","O estudo propõe uma rede de convolução gráfica consciente da anatomia (AGN) para detecção de massas em mamografias, utilizando raciocínio de múltiplas visões. Os experimentos demonstram que o AGN supera o desempenho dos métodos existentes, oferecendo também resultados visuais interpretáveis para o diagnóstico clínico.",,
2022,External Validation of an Ensemble Model for Automated Mammography Interpretation by Artificial Intelligence.,"Hsu, William, Hippe, Daniel S, Nakhaei, Noor, Wang, Pin-Chieh, Zhu, Bing, Siu, Nathan, Ahsen, Mehmet Eren, Lotter, William, Sorensen, A Gregory, Naeim, Arash, Buist, Diana S M, Schaffter, Thomas, Guinney, Justin, Elmore, Joann G, Lee, Christoph I",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9679879,"O estudo valida um modelo de deep learning aplicado à mamografia, reportando métricas de performance como sensibilidade e especificidade, além de envolver mulheres em rastreamento de câncer de mama.","Este estudo valida externamente um modelo de deep learning para interpretação automatizada de mamografias, utilizando dados de um programa de rastreamento. O modelo alcançou uma AUC de 0,85, mas sua performance não se generalizou para uma população mais diversa. O estudo destaca a importância da transparência e ajuste dos modelos de IA para populações específicas.",,
2022,Use of Artificial Intelligence for Reducing Unnecessary Recalls at Screening Mammography: A Simulation Study.,"Kim, Yeon Soo, Jang, Myoung-Jin, Lee, Su Hyun, Kim, Soo-Yeon, Ha, Su Min, Kwon, Bo Ra, Moon, Woo Kyung, Chang, Jung Min",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9747265,"O estudo envolve mulheres submetidas a mamografia e utiliza IA para melhorar a acurácia na detecção de câncer, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo avaliou o uso de IA na leitura de mamografias para reduzir recalls desnecessários em mulheres. A análise incluiu 793 mamografias, mostrando que a AUC melhorou de 0.79 para 0.89 com o auxílio da IA, além de uma redução na taxa de recalls de 60.4% para 49.5%.",,
2022,"Possible strategies for use of artificial intelligence in screen-reading of mammograms, based on retrospective data from 122,969 screening examinations.","Larsen, Marthe, Aglen, Camilla F, Hoff, Solveig R, Lund-Hanssen, Håkon, Hofvind, Solveig",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9705475,"O estudo utiliza IA em mamografias digitais e reporta métricas de performance relevantes, como taxa de detecção de câncer e recall.","O estudo explora diferentes estratégias de combinação de inteligência artificial (IA) e radiologistas na leitura de mamografias, utilizando dados retrospectivos de 122.969 exames. Os resultados indicam que a combinação de IA pode reduzir significativamente o volume de leituras sem afetar substancialmente a detecção de câncer. As taxas de câncer detectado variaram entre 0,53% e 0,63% em cenários propostos.",,
2022,AI-CAD for differentiating lesions presenting as calcifications only on mammography: outcome analysis incorporating the ACR BI-RADS descriptors for calcifications.,"Yoon, Jiyoung, Lee, Hye Sun, Kim, Min Jung, Park, Vivian Youngjean, Kim, Eun-Kyung, Yoon, Jung Hyun",https://dx.doi.org/10.1007/s00330-022-08961-7,"O estudo avalia o desempenho de um sistema AI-CAD em mamografias para triagem de calcificações, comparando com radiologistas e reportando métricas de performance.","O estudo analisou 535 lesões detectadas como calcificações em mamografias, comparando o desempenho de um sistema AI-CAD com um radiologista experiente. Os resultados mostraram que o AI-CAD teve desempenho semelhante ao radiologista, com alta sensibilidade e especificidade. Calcificações com pontuação positiva no AI-CAD apresentaram taxas de câncer invasivo mais altas.",,
2022,Impact of artificial intelligence in breast cancer screening with mammography.,"Dang, Lan-Anh, Chazard, Emmanuel, Poncelet, Edouard, Serb, Teodora, Rusu, Aniela, Pauwels, Xavier, Parsy, Clémence, Poclet, Thibault, Cauliez, Hugo, Engelaere, Constance, Ramette, Guillaume, Brienne, Charlotte, Dujardin, Sofiane, Laurent, Nicolas",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9587927,"O estudo investiga o impacto da IA na interpretação de mamografias, utilizando métricas de desempenho como AUC e kappa, e envolve mulheres em rastreamento de câncer de mama.","O estudo demonstra que radiologistas, com o auxílio de inteligência artificial, conseguem classificar melhor mamografias em categorias BI-RADS. A análise incluiu 314 mamografias e mostrou uma melhora significativa na AUC ao usar IA (0,74 vs 0,77). O tempo de leitura não foi afetado significativamente.",,
2022,AI-based prevention of interval cancers in a national mammography screening program.,"Byng, Danalyn, Strauch, Benjamin, Gnas, Linda, Leibig, Christian, Stephan, Oliver, Bunk, Stefan, Hecht, Gerold",https://dx.doi.org/10.1016/j.ejrad.2022.110321,"O estudo analisa a aplicação de IA em mamografias para detectar cânceres de mama que foram perdidos, reportando métricas de desempenho e envolvendo uma população relevante.","O estudo demonstra que a inteligência artificial pode detectar cânceres de mama que foram perdidos em mamografias, analisando dados de 2.396 mulheres diagnosticadas com câncer de intervalo. A IA conseguiu localizar corretamente 27,5% dos casos perdidos, contribuindo para a redução da taxa de câncer de intervalo e de casos avançados. Os resultados indicam que a IA pode ser uma ferramenta valiosa para radiologistas.",,
2022,Multichannel DenseNet Architecture for Classification of Mammographic Breast Density for Breast Cancer Detection.,"Pawar, Shivaji D, Sharma, Kamal K, Sapate, Suhas G, Yadav, Geetanjali Y, Alroobaea, Roobaea, Alzahrani, Sabah M, Hedabou, Mustapha",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9081505,"O estudo utiliza uma arquitetura de Deep Learning para classificar a densidade mamográfica em mamografias digitais, reportando métricas de performance como AUC e precisão.","O estudo propõe uma arquitetura de Deep Learning chamada DenseNet multicanal para classificar a densidade mamográfica, ajudando radiologistas a distinguir entre classes BIRADS. A performance do classificador foi avaliada com 800 mamografias, apresentando uma acurácia de 90,06% e AUC de 0,9625, demonstrando resultados promissores.",,
2022,Depiction of breast cancers on digital mammograms by artificial intelligence-based computer-assisted diagnosis according to cancer characteristics.,"Lee, Si Eun, Han, Kyunghwa, Yoon, Jung Hyun, Youk, Ji Hyun, Kim, Eun-Kyung",https://dx.doi.org/10.1007/s00330-022-08718-2,"O estudo utiliza IA baseada em CAD para mamografias digitais e reporta métricas de performance, como taxa de falsos negativos, atendendo aos critérios de inclusão.","O estudo avaliou como os cânceres de mama são representados por um sistema de diagnóstico assistido por IA em mamografias digitais. Foram analisados 930 cânceres em 896 pacientes, com foco nas características clínicas e radiológicas. Os resultados mostraram uma taxa de falsos negativos de 19,4%, destacando a relação entre pontuações de anormalidade e características do câncer.",,
2022,Improving the Performance of Radiologists Using Artificial Intelligence-Based Detection Support Software for Mammography: A Multi-Reader Study.,"Lee, Jeong Hoon, Kim, Ki Hwan, Lee, Eun Hye, Ahn, Jong Seok, Ryu, Jung Kyu, Park, Young Mi, Shin, Gi Won, Kim, Young Joong, Choi, Hye Young",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9081685,"O estudo avalia o uso de software baseado em Deep Learning para mamografia, comparando o desempenho de radiologistas com e sem a assistência da IA, e reporta métricas de performance como AUROC, sensibilidade e especificidade.","O estudo avaliou se um software de detecção de câncer de mama baseado em IA melhora o desempenho e a eficiência de tempo dos radiologistas na leitura de mamografias. Utilizando dados de 200 pacientes, os resultados mostraram que a assistência da IA aumentou a AUROC e a sensibilidade dos radiologistas, além de impactar o tempo de leitura. A IA melhorou o desempenho independentemente da experiência dos radiologistas.",,
2022,An Artificial Intelligence-based Mammography Screening Protocol for Breast Cancer: Outcome and Radiologist Workload.,"Lauritzen, Andreas D, Rodríguez-Ruiz, Alejandro, von Euler-Chelpin, My Catarina, Lynge, Elsebeth, Vejborg, Ilse, Nielsen, Mads, Karssemeijer, Nico, Lillholm, Martin",https://dx.doi.org/10.1148/radiol.210948,"O estudo investiga o uso de um sistema de IA para detecção em mamografias, reportando métricas de desempenho como sensibilidade e especificidade, além de redução da carga de trabalho dos radiologistas.","O estudo avaliou um protocolo de triagem de mamografia baseado em IA para detectar mamografias normais, de risco moderado e suspeitas. A sensibilidade da triagem com IA foi de 69,7%, comparável à sensibilidade dos radiologistas, e a especificidade foi de 98,6%. A carga de trabalho dos radiologistas foi reduzida em 62,6%.",,
2022,Feature fusion Siamese network for breast cancer detection comparing current and prior mammograms.,"Bai, Jun, Jin, Annie, Wang, Tianyu, Yang, Clifford, Nabavi, Sheida",https://dx.doi.org/10.1002/mp.15598,"O estudo utiliza uma rede neural convolucional para detectar câncer de mama em mamografias, comparando imagens atuais e anteriores, e reporta métricas de performance relevantes.","O estudo propõe uma rede neural convolucional siamese para detectar câncer de mama, utilizando imagens de mamografia do ano atual e do ano anterior. Os resultados mostram que o modelo proposto supera modelos de referência em termos de acurácia, sensibilidade e AUC, destacando a importância da integração de imagens anteriores para a detecção de anomalias pequenas e não massivas.",,
2022,Interval Cancer Detection Using a Neural Network and Breast Density in Women with Negative Screening Mammograms.,"Wanders, Alexander J T, Mees, Willem, Bun, Petra A M, Janssen, Natasja, Rodríguez-Ruiz, Alejandro, Dalmis, Mehmet Ufuk, Karssemeijer, Nico, van Gils, Carla H, Sechopoulos, Ioannis, Mann, Ritse M, van Rooden, Cornelis Jan",https://dx.doi.org/10.1148/radiol.210832,"O estudo utiliza um modelo de rede neural para prever o risco de câncer de intervalo em mulheres com mamografias de rastreamento negativas, atendendo aos critérios de população, intervenção e desfechos.","O estudo avaliou o desempenho de um modelo baseado em rede neural que combina a densidade mamária e um sistema de detecção de câncer por IA na previsão de câncer de intervalo em mulheres com mamografias negativas. O modelo apresentou uma AUC de 0,79, superando os resultados do sistema de IA e da densidade mamária isoladamente. A sensibilidade do modelo foi de 50,9% a 90% de especificidade.",,
2022,Diagnostic Performance of AI for Cancers Registered in A Mammography Screening Program: A Retrospective Analysis.,"Kizildag Yirgin, Inci, Koyluoglu, Yilmaz Onat, Seker, Mustafa Ege, Ozkan Gurdal, Sibel, Ozaydin, Ayse Nilufer, Ozcinar, Beyza, Cabioglu, Neslihan, Ozmen, Vahit, Aribal, Erkin",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8796113,"O estudo avalia o desempenho de um algoritmo de IA em mamografias digitais, comparando-o com radiologistas e reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo analisou a performance de um algoritmo de IA em um programa de rastreamento de mamografia, utilizando 211 mamografias digitais. A IA apresentou uma AUC de 0.853, sensibilidade de 72.8% e especificidade de 88.3%, mostrando potencial para aumentar as taxas de detecção de câncer de mama.",,
2022,Optimizing risk-based breast cancer screening policies with reinforcement learning.,"Yala, Adam, Mikhael, Peter G, Lehman, Constance, Lin, Gigin, Strand, Fredrik, Wan, Yung-Liang, Hughes, Kevin, Satuluru, Siddharth, Kim, Thomas, Banerjee, Imon, Gichoya, Judy, Trivedi, Hari, Barzilay, Regina",https://dx.doi.org/10.1038/s41591-021-01599-w,"O estudo utiliza um modelo de IA baseado em aprendizado por reforço aplicado a um grande conjunto de dados de mamografia, reportando melhorias na detecção precoce e eficiência do rastreamento.","O estudo apresenta um framework de aprendizado por reforço para otimização de políticas de rastreamento do câncer de mama, utilizando um grande conjunto de dados de mamografia. Os resultados mostram que a combinação de políticas de rastreamento com modelos de risco baseados em IA é mais eficiente do que os métodos atuais, melhorando a detecção precoce e reduzindo o overscreening.",,
2022,Artificial Intelligence for Reducing Workload in Breast Cancer Screening with Digital Breast Tomosynthesis.,"Shoshan, Yoel, Bakalo, Ran, Gilboa-Solomon, Flora, Ratner, Vadim, Barkan, Ella, Ozery-Flato, Michal, Amit, Mika, Khapun, Daniel, Ambinder, Emily B, Oluyemi, Eniola T, Panigrahi, Babita, DiCarlo, Philip A, Rosen-Zvi, Michal, Mullen, Lisa A",https://dx.doi.org/10.1148/radiol.211105,"O estudo avalia o uso de IA em mamografia digital (tomossíntese) para reduzir a carga de trabalho, reportando métricas de performance como AUC, sensibilidade e taxa de recall.","O estudo investiga o uso de inteligência artificial para reduzir a carga de trabalho na triagem de câncer de mama com tomossíntese digital. A IA foi capaz de filtrar exames normais, resultando em 39,6% menos carga de trabalho e mantendo uma sensibilidade não inferior. Os resultados mostraram uma AUC de 0,84 para a IA em comparação com 0,81 para os radiologistas.",,
2022,Artificial intelligence (AI) to enhance breast cancer screening: protocol for population-based cohort study of cancer detection.,"Marinovich, M Luke, Wylie, Elizabeth, Lotter, William, Pearce, Alison, Carter, Stacy M, Lund, Helen, Waddell, Andrew, Kim, Jiye G, Pereira, Gavin F, Lee, Christoph I, Zackrisson, Sophia, Brennan, Meagan, Houssami, Nehmat",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8724814,"O estudo envolve mulheres em um programa de rastreamento de câncer de mama e compara a acurácia de um algoritmo de IA com radiologistas, atendendo aos critérios de inclusão.","Este estudo investiga a eficácia de algoritmos de inteligência artificial na interpretação de mamografias em um programa de rastreamento populacional de câncer de mama. A pesquisa compara a acurácia do algoritmo com a de radiologistas, utilizando dados de mamografias digitais de 109.000 mulheres. O objetivo é avaliar a detecção de câncer e as taxas de recall, abordando limitações de estudos anteriores.",,
2022,Mammographic Surveillance After Breast-Conserving Therapy: Impact of Digital Breast Tomosynthesis and Artificial Intelligence-Based Computer-Aided Detection.,"Yoon, Jung Hyun, Kim, Eun-Kyung, Kim, Ga Ram, Han, Kyunghwa, Moon, Hee Jung",https://dx.doi.org/10.2214/AJR.21.26506,"O estudo investiga o uso de AI-CAD em mamografias digitais após terapia conservadora da mama, reportando métricas de desempenho como acurácia e taxas de recall.","Este estudo avaliou o impacto da tomossíntese digital e da detecção assistida por computador baseada em IA em mamografias de vigilância após terapia conservadora da mama. Incluiu 314 mulheres e comparou a performance diagnóstica entre mamografia digital, mamografia digital com tomossíntese e mamografia digital com AI-CAD. Os resultados mostraram que o AI-CAD reduziu as taxas de recall e melhorou a acurácia em comparação com as outras modalidades.",,
2022,Using deep learning to assist readers during the arbitration process: a lesion-based retrospective evaluation of breast cancer screening performance.,"Kerschke, Laura, Weigel, Stefanie, Rodriguez-Ruiz, Alejandro, Karssemeijer, Nico, Heindel, Walter",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8794989,"O estudo utiliza um sistema de Deep Learning em mamografias digitais para melhorar a detecção de câncer de mama, reportando métricas de desempenho relevantes como sensibilidade e redução de falsos positivos.","O estudo avaliou o uso de inteligência artificial para discriminar anomalias mamográficas benignas e malignas em mamografias digitais. Utilizando um sistema de Deep Learning, o estudo mostrou que a IA reduziu a proporção de falsos positivos e aumentou o valor preditivo positivo, embora com uma leve redução na sensibilidade. Os resultados sugerem que a IA pode ser benéfica no processo de arbitragem durante o rastreamento do câncer de mama.",,
2021,Evaluation of deep learning-based artificial intelligence techniques for breast cancer detection on mammograms: Results from a retrospective study using a BreastScreen Victoria dataset.,"Frazer HM, Qin AK, Pan H, Brotchie P",https://pubmed.ncbi.nlm.nih.gov/34212526/,"O estudo avalia técnicas de IA baseadas em Deep Learning aplicadas a mamografias digitais, reportando métricas de performance como AUC e acurácia.","Este estudo avaliou técnicas de inteligência artificial baseadas em Deep Learning para detecção de câncer de mama em mamografias digitais. Foram utilizados diferentes modelos de DL, resultando em uma AUC de 0,8979 e acurácia de 0,8178. Os resultados sugerem que essas técnicas podem melhorar o rastreamento do câncer de mama.",,
2021,A deep learning model integrating mammography and clinical factors facilitates the malignancy prediction of BI-RADS 4 microcalcifications in breast cancer screening.,"Liu H, Chen Y, Zhang Y, Wang L, Luo R, Wu H, Wu C, Zhang H, Tan W, Yin H, Wang D",https://pubmed.ncbi.nlm.nih.gov/33496829/,"O estudo utiliza um modelo de deep learning aplicado a mamografia digital para prever a malignidade de microcalcificações BI-RADS 4, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo investiga um modelo de deep learning baseado em mamografia digital para prever a malignidade de microcalcificações BI-RADS 4. O modelo combinado demonstrou AUC de 0.910, superando modelos clínicos e radiologistas juniores. A IA também melhorou o desempenho dos radiologistas juniores, facilitando a tomada de decisão clínica.",,
2021,Impact of Artificial Intelligence Decision Support Using Deep Learning on Breast Cancer Screening Interpretation with Single-View Wide-Angle Digital Breast Tomosynthesis.,"Pinto MC, Rodriguez-Ruiz A, Pedersen K, Hofvind S, Wicklein J, Kappler S, Mann RM, Sechopoulos I",https://pubmed.ncbi.nlm.nih.gov/34227882/,"O estudo avalia o uso de Deep Learning em Tomossíntese Digital (DBT) para detecção de câncer de mama, comparando o desempenho de radiologistas com e sem suporte de IA, reportando métricas de acurácia.","O estudo comparou a performance de radiologistas na interpretação de imagens de tomossíntese digital com e sem suporte de inteligência artificial. Os resultados mostraram que o uso da IA aumentou a acurácia (AUC) e a sensibilidade na detecção de câncer, sugerindo uma melhoria na eficácia dos programas de rastreamento.",,
2021,Deep Learning: a Promising Method for Histological Class Prediction of Breast Tumors in Mammography.,"Nica RE, Șerbănescu MS, Florescu LM, Camen GC, Streba CT, Gheonea IA",https://pubmed.ncbi.nlm.nih.gov/34505960/,"O estudo utiliza deep learning em mamografias para classificar lesões mamárias, reportando métricas de performance como acurácia e AUC.","O estudo avaliou a eficácia de técnicas de deep learning para classificar lesões mamárias em benignas e malignas a partir de mamografias. Utilizando a rede AlexNet, o sistema alcançou uma acurácia média de 95,83% e AUC de 0,991. Os resultados sugerem que a abordagem pode ser uma ferramenta precisa e não invasiva para a detecção de câncer de mama.",,
2021,Deep Learning Predicts Interval and Screening-detected Cancer from Screening Mammograms: A Case-Case-Control Study in 6369 Women.,"Zhu X, Wolfgruber TK, Leong L, Jensen M, Scott C, Winham S, Sadowski P, Vachon C, Kerlikowske K, Shepherd JA",https://pubmed.ncbi.nlm.nih.gov/34491131/,"O estudo utiliza um modelo de Deep Learning em mamografias digitais para prever câncer de mama, reportando métricas de performance relevantes como C statistics.","Este estudo avaliou a capacidade de modelos de Deep Learning em classificar mulheres quanto ao risco de câncer de mama detectado em mamografias de rastreamento e câncer intervalar. Utilizando 25.096 mamografias digitais de 6.369 mulheres, o modelo apresentou C statistics de 0.66 para câncer detectado e 0.64 para câncer intervalar, mostrando desempenho comparável a fatores de risco clínicos.",,
2021,Application of deep learning in the detection of breast lesions with four different breast densities.,"Li H, Ye J, Liu H, Wang Y, Shi B, Chen J, Kong A, Xu Q, Cai J",https://pubmed.ncbi.nlm.nih.gov/34132495/,"O estudo utiliza um modelo de Deep Learning para detecção de lesões em mamografias de mulheres com diferentes densidades mamárias, reportando métricas de performance relevantes.","Este estudo retrospectivo avaliou um modelo de Deep Learning para a detecção de lesões mamárias em mulheres com diferentes densidades mamárias. O modelo, que inclui submódulos para detecção de lesões e previsão de malignidade, apresentou sensibilidades variando de 0.72 a 0.94, dependendo da densidade mamária. Os resultados indicam boa eficiência diagnóstica, especialmente em mamas densas.",,
